timestamp(ms),PRX.D0,PRX.D45,PRX.D90,PRX.D135,PRX.D180,PRX.D225,PRX.D270,PRX.D315,ATT.Roll,ATT.Pitch,ATT.Yaw
388361.675,9.125,6.59499979019165,60,60,4.29402446746826,60,60,60,1.63,2.35,139.69
388461.675,9.125,6.59499979019165,60,60,4.27323865890503,60,60,60,1.63,2.35,139.69
388561.675,9.125,6.59499979019165,60,60,4.25545358657837,60,60,60,2.36,2.56,139.39
388661.675,9.125,6.59499979019165,60,60,4.28622961044312,60,60,60,2.36,2.56,139.39
388761.675,60,6.59499979019165,60,60,4.33079099655151,60,60,60,3.9,1.24,139.48
388861.675,60,6.59499979019165,60,60,4.36892127990723,60,60,60,3.72,0.35,139.5
388961.675,60,6.31072473526001,60,60,4.40154886245728,60,60,60,2.73,0.87,139.43
389061.675,60,6.00178003311157,60,60,4.42946767807007,60,60,7.25500011444092,2.73,0.87,139.43
389161.675,7.37408781051636,5.73741769790649,60,60,4.45335721969605,60,60,7.25500011444092,1.06,1.76,139.19
389261.675,7.06898736953735,5.51121187210083,60,60,4.47379875183106,60,60,7.25500011444092,-0.56,4.55,138.25
389361.675,6.80791473388672,5.31764793395996,60,60,4.54560518264771,60,5.15000009536743,7.25500011444092,-0.56,4.55,138.25
389461.675,6.58452320098877,5.15202140808106,60,60,4.61262559890747,3.01500010490417,5.15000009536743,7.25576686859131,-0.21,5.43,136.89
389561.675,6.39336824417114,5.01029634475708,60,60,4.66997480392456,3.01500010490417,5.15000009536743,7.26359462738037,0.56,5.96,135.94
389661.675,6.22980260848999,60,60,60,4.71904563903809,3.01500010490417,5.15000009536743,7.27029132843018,1.39,6.17,134.8
389761.675,6.08984088897705,60,60,60,4.72723150253296,3.01500010490417,5.25140142440796,7.27602195739746,1.39,6.17,134.8
389861.675,60,60,60,60,4.66124486923218,3.01500010490417,5.36160182952881,7.28092527389526,2.55,6.1,132.09
389961.675,60,60,60,5.44500017166138,4.60478019714356,3.04423642158508,5.45590019226074,7.28512144088745,2.55,6.1,132.09
390061.675,60,60,60,5.44500017166138,4.55646514892578,3.13238024711609,5.53658866882324,7.2887110710144,2.15,5.03,129.71
390161.675,60,60,60,5.44500017166138,4.51512241363525,3.20780467987061,5.60563230514526,60,1.88,3.97,128.59
390261.675,60,60,60,5.44500017166138,4.47974681854248,3.27234292030334,5.66471147537231,60,0.49,3.59,127.76
390361.675,60,60,60,5.44500017166138,4.44947624206543,3.32756781578064,5.71526479721069,60,0.49,3.59,127.76
390461.675,6.62353658676147,60,60,5.44500017166138,4.54689693450928,3.37482213973999,5.75852155685425,60,0.28,2.99,127.2
390561.675,6.69735097885132,60,60,5.44500017166138,4.74434185028076,3.38413095474243,5.414137840271,5.06076812744141,0.03,1.58,127.65
390661.675,6.76051235198975,3.83500003814697,60,5.44500017166138,4.91329097747803,3.34889793395996,4.96831369400024,4.63419151306152,0.03,1.58,127.65
390761.675,6.81455850601196,3.83500003814697,60,60,5.05785799026489,3.31874990463257,4.58497524261475,4.26917886734009,0.98,3.2,127.8
390861.675,6.85034942626953,3.83500003814697,60,60,5.08043956756592,3.29295325279236,4.2415018081665,3.95684885978699,0.98,3.2,127.8
390961.675,6.78319072723389,3.93991780281067,60,4.42093992233276,4.72534990310669,3.25330805778503,3.97203373908997,3.97899866104126,1.11,3.33,127.78
391061.675,6.73554515838623,4.05394124984741,60,4.03403234481812,4.40156555175781,3.21242165565491,3.79422926902771,4.11263704299927,1.18,3.48,127.77
391161.675,6.7311372756958,4.16391324996948,60,3.70864248275757,4.09682512283325,3.15649485588074,3.64407753944397,4.27871990203857,1.27,3.51,127.73
391261.675,6.7323899269104,4.26292610168457,60,3.4324734210968,3.81251358985901,3.10649037361145,3.52298545837402,4.46867990493774,1.25,3.49,127.71
391361.675,6.7443118095398,4.3458251953125,60,3.19356942176819,3.56680703163147,3.07163834571838,3.41936588287354,4.63107538223267,1.25,3.49,127.71
391461.675,6.75451374053955,4.41281366348267,60,2.98812294006348,3.35393977165222,3.04181694984436,3.33535265922546,4.76874351501465,1.28,3.5,127.7
391561.675,6.76031255722046,4.47013568878174,60,2.81124901771545,3.16936302185059,3.01667404174805,3.2653067111969,4.88654565811157,1.3,3.54,127.7
391661.675,6.76459741592407,4.51787614822388,60,2.6559271812439,3.00943207740784,2.99550628662109,3.20751857757568,5.01278781890869,1.36,3.58,127.69
391761.675,6.77465867996216,4.55859136581421,60,2.5230188369751,2.86519360542297,2.97739315032959,3.16602373123169,5.1365008354187,1.39,3.6,127.68
391861.675,6.79707670211792,4.59239768981934,60,2.41339612007141,2.74177408218384,2.96550273895264,3.13051795959473,5.24577283859253,1.45,3.62,127.68
391961.675,6.81625986099243,4.62091541290283,60,2.32054114341736,2.62686204910278,2.9553279876709,3.10427069664001,5.37121868133545,1.45,3.62,127.68
392061.675,6.83384704589844,4.64255523681641,60,2.2410876750946,2.52484917640686,2.94812083244324,3.08344960212708,5.47855949401856,1.48,3.63,127.68
392161.675,6.84916734695435,4.65084552764893,60,2.17310047149658,2.43664383888245,2.94334101676941,3.06631827354431,5.58781862258911,1.51,3.67,127.69
392261.675,6.864089012146,4.65793943405151,60,2.11492538452148,2.35919642448425,2.9392511844635,3.05313944816589,5.69204187393189,1.54,3.78,127.69
392361.675,6.87937355041504,4.66576766967773,60,2.06658911705017,2.29292511940002,2.93935942649841,3.04186224937439,5.78122568130493,1.54,3.78,127.69
392461.675,6.89245319366455,4.67287349700928,60,2.02522873878479,2.23482632637024,2.9394519329071,3.03359341621399,60,1.55,3.86,127.69
392561.675,6.90364456176758,4.67895269393921,60,1.9898374080658,2.1735155582428,2.93953084945679,3.03163170814514,60,1.59,4.01,127.68
392661.675,60,4.68415451049805,60,1.96062827110291,2.12105393409729,2.93315410614014,3.02995300292969,60,1.59,4.01,127.68
392761.675,60,4.71169757843018,60,1.93961107730865,2.07616257667541,2.90383458137512,3.02851629257202,60,1.62,4.11,127.67
392861.675,60,4.73526430130005,60,1.92162728309631,2.0377504825592,2.87874746322632,3.02728748321533,60,1.64,4.14,127.67
392961.675,60,4.75543117523193,0.5,1.90623879432678,2.002272605896,2.85728049278259,3.0296618938446,60,1.64,4.18,127.66
393061.675,60,4.77268743515015,0.5,1.89307141304016,1.96225714683533,2.83891153335571,3.03909134864807,60,1.64,4.18,127.66
393161.675,60,4.78745269775391,0.5,1.88180410861969,1.92801630496979,2.82319331169128,3.04716014862061,60,1.66,4.2,127.66
393261.675,60,4.80020332336426,0.5,1.86948096752167,1.89844882488251,2.80325436592102,3.05412721633911,60,1.68,4.23,127.66
393361.675,60,4.81839656829834,0.5,1.8538259267807,1.87364649772644,2.7734751701355,3.05997180938721,60,1.69,4.26,127.66
393461.675,60,4.84099674224854,0.5,1.8402853012085,1.85219419002533,2.74771809577942,3.06502676010132,60,1.71,4.3,127.65
393561.675,60,4.86033630371094,0.5,1.82869851589203,1.83315229415894,2.72567772865295,3.07049465179443,60,1.71,4.3,127.65
393661.675,60,4.87688446044922,0.5,1.81878411769867,1.81537926197052,2.7068190574646,3.07763886451721,60,1.72,4.31,127.65
393761.675,60,4.89104461669922,0.5,1.80969595909119,1.80017101764679,2.68917083740234,3.08375239372253,60,1.73,4.33,127.65
393861.675,60,4.90494585037231,0.5,1.80108058452606,1.78715753555298,2.67197203636169,3.0889835357666,60,1.74,4.34,127.65
393961.675,60,4.9179425239563,0.5,1.79370868206024,1.77602219581604,2.65725541114807,3.09345984458923,60,1.75,4.35,127.65
394061.675,60,4.92905616760254,0.5,1.78740465641022,1.76463901996613,2.64467072486877,3.09883713722229,60,1.76,4.36,127.65
394161.675,60,4.9385666847229,0.5,1.7820098400116,1.7545952796936,2.63390135765076,3.10405278205872,60,1.76,4.36,127.65
394261.675,60,4.94727897644043,0.5,1.77450859546661,1.74600028991699,2.62468481063843,3.1085159778595,60,1.76,4.37,127.66
394361.675,60,4.95632410049439,0.501442193984985,1.76808965206146,1.73678433895111,2.61679840087891,3.1123354434967,60,1.77,4.38,127.67
394461.675,60,4.96341609954834,0.502572894096375,1.76305687427521,1.72928166389465,2.61061453819275,3.1153302192688,60,1.77,4.38,127.67
394561.675,60,4.97038173675537,0.503683507442474,1.75869965553284,1.72191250324249,2.60395550727844,3.11827111244202,60,1.77,4.38,127.67
394661.675,60,4.97310876846314,0.504561543464661,1.75540554523468,1.71657598018646,2.59854102134705,3.12099409103394,60,1.78,4.39,127.67
394761.675,60,4.97563600540161,0.50537496805191,1.75235319137573,1.71185290813446,2.59352397918701,3.12458515167236,60,1.78,4.39,127.67
394861.675,60,4.97763299942017,0.506017744541168,1.75119531154633,1.70812046527863,2.58872318267822,3.12742280960083,60,1.78,4.4,127.67
394961.675,60,4.98144578933716,0.507059812545776,1.751016497612,1.70653629302979,2.58367896080017,3.13036108016968,60,1.79,4.4,127.67
395061.675,60,4.98484516143799,0.508205771446228,1.75086975097656,1.70703625679016,2.57954025268555,3.1353600025177,60,1.79,4.41,127.67
395161.675,60,4.98775434494019,0.509186327457428,1.74961972236633,1.70746397972107,2.57599878311157,3.13963770866394,60,1.79,4.41,127.67
395261.675,60,4.99231004714966,0.510025382041931,1.74750995635986,1.70897209644318,2.57296848297119,3.14329814910889,60,1.79,4.41,127.67
395361.675,60,4.99702835083008,0.510743319988251,1.74570441246033,1.71272850036621,2.57037544250488,3.14931654930115,60,1.8,4.42,127.68
395461.675,60,5.00106430053711,0.511357665061951,1.74461627006531,1.71594285964966,2.56792783737183,3.15446662902832,60,1.8,4.42,127.68
395561.675,60,5.00301790237427,0.511198103427887,1.74467170238495,1.72958850860596,2.56534004211426,3.15887331962585,60,1.8,4.43,127.69
395661.675,60,5.00330352783203,0.509581983089447,1.74471914768219,1.78160297870636,2.5631263256073,3.16440224647522,60,1.81,4.43,127.7
395761.675,60,5.00354862213135,0.508199036121368,1.7446049451828,1.82611072063446,2.56115484237671,3.16953945159912,60,1.81,4.43,127.7
395861.675,60,5.00406074523926,0.507170498371124,1.74321866035461,1.86434984207153,2.5588231086731,3.1739354133606,60,1.81,4.43,127.7
395961.675,60,5.00491809844971,0.507578909397125,1.74203252792358,1.8983588218689,2.55682802200317,3.17635798454285,60,1.82,4.43,127.7
396061.675,60,5.00565147399902,0.507928252220154,1.74101769924164,1.92745912075043,2.55512118339539,3.17760539054871,60,1.82,4.44,127.71
396161.675,60,5.00673961639404,0.508227288722992,1.74159240722656,1.95236027240753,2.55293893814087,3.17867279052734,60,1.82,4.44,127.71
396261.675,60,5.00937461853027,0.51064795255661,1.74208414554596,1.92000722885132,2.55107164382935,3.180335521698,60,1.83,4.44,127.72
396361.675,60,5.01162958145142,0.512719213962555,1.74250495433807,1.88681256771088,2.54947400093079,3.18245220184326,60,1.83,4.44,127.72
396461.675,60,5.01348209381104,0.514491558074951,1.7422788143158,1.8584086894989,2.54752039909363,3.18426299095154,60,1.83,4.44,127.73
396561.675,60,5.01442384719849,0.514835834503174,1.74194991588593,1.83100306987762,2.54571342468262,3.18535566329956,60,1.84,4.45,127.73
396661.675,60,5.01522874832153,0.514859557151794,1.74166858196259,1.80632400512695,2.54416728019714,3.18530440330505,60,1.84,4.45,127.73
396761.675,60,5.01591730117798,0.514879822731018,1.74091100692749,1.78520655632019,2.54284429550171,3.1852605342865,60,1.84,4.45,127.74
396861.675,60,5.01519775390625,0.515930771827698,1.74005806446075,1.76751160621643,2.54171228408813,3.1849160194397,60,1.85,4.45,127.75
396961.675,60,5.01444721221924,0.517239689826965,1.73932814598084,1.75271713733673,2.54074382781982,3.18348503112793,60,1.85,4.45,127.75
397061.675,60,5.01380586624146,0.518359661102295,1.73885822296143,1.74005770683289,2.53999209403992,3.18226075172424,60,1.85,4.45,127.75
397161.675,60,5.01325654983521,0.519163370132446,1.73974454402924,1.72922539710999,2.5399923324585,3.18121266365051,60,1.86,4.46,127.75
397261.675,60,5.01278638839722,0.518562436103821,1.74050319194794,1.7192348241806,2.5399923324585,3.18165469169617,60,1.86,4.46,127.76
397361.675,60,5.01238393783569,0.518048346042633,1.74084520339966,1.71068596839905,2.53968572616577,3.18285918235779,60,1.86,4.46,127.76
397461.675,60,5.01324844360352,0.518222212791443,1.7400016784668,1.7035254240036,2.5382878780365,3.18388962745666,60,1.87,4.46,127.77
397561.675,60,5.01566600799561,0.520643591880798,1.73927974700928,1.6986870765686,2.53709173202515,3.18425440788269,60,1.87,4.45,127.77
397661.675,60,5.01773500442505,0.522715508937836,1.73866188526154,1.69454693794251,2.53606820106506,3.18436193466187,60,1.88,4.45,127.77
397761.675,60,5.01927709579468,0.52448844909668,1.73813354969025,1.69100439548492,2.53374934196472,3.1844539642334,60,1.88,4.46,127.78
397861.675,60,5.02010345458984,0.526005446910858,1.73768126964569,1.68731868267059,2.53176522254944,3.18528199195862,60,1.88,4.46,127.79
397961.675,60,5.0208101272583,0.527303576469421,1.73713958263397,1.68409776687622,2.53006744384766,3.18668437004089,60,1.88,4.46,127.8
398061.675,60,5.02201986312866,0.528491735458374,1.73538744449615,1.68134164810181,2.52861428260803,3.18788456916809,60,1.88,4.46,127.8
398161.675,60,5.02389287948608,0.530152559280396,1.73388826847076,1.67537534236908,2.52737092971802,3.18846487998962,60,1.89,4.46,127.81
398261.675,60,5.02549552917481,0.53157377243042,1.73305201530457,1.67026996612549,2.52630734443665,3.18868684768677,60,1.89,4.46,127.82
398361.675,60,5.02752161026001,0.531450629234314,1.73261141777039,1.66252768039703,2.52539706230164,3.18926310539246,60,1.9,4.46,127.82
398461.675,60,5.02932214736939,0.530519664287567,1.73223471641541,1.65278220176697,2.52461814880371,3.19297742843628,60,1.9,4.46,127.83
398561.675,60,5.03063106536865,0.529723048210144,1.73060357570648,1.64444315433502,2.52395176887512,3.1961555480957,60,1.9,4.46,127.83
398661.675,60,5.02981805801392,0.530350267887116,1.72907340526581,1.63554918766022,2.52338171005249,3.19796848297119,60,1.9,4.46,127.84
398761.675,60,5.02912282943726,0.531021356582642,1.72776401042938,1.62753236293793,2.52289342880249,3.19826197624207,60,1.9,4.46,127.84
398861.675,60,5.02898693084717,0.531595528125763,1.7280867099762,1.62067246437073,2.5224757194519,3.19851303100586,60,1.91,4.46,127.85
398961.675,60,5.0305757522583,0.5306436419487,1.72836291790009,1.61938345432282,2.52211809158325,3.19835305213928,60,1.91,4.47,127.85
399061.675,60,5.03193664550781,0.529829084873199,1.72747468948364,1.61875081062317,2.52068781852722,3.19786882400513,60,1.91,4.47,127.86
399161.675,60,5.0331130027771,0.529165923595428,1.72636103630066,1.61841595172882,2.51928734779358,3.19761276245117,60,1.91,4.47,127.87
399261.675,60,5.0331130027771,0.529165923595428,1.72636103630066,1.61841595172882,2.51928734779358,3.19761276245117,60,1.91,4.47,127.87
399361.675,60,5.0331130027771,0.529165923595428,1.72636103630066,1.61841595172882,2.51928734779358,3.19761276245117,60,1.92,4.47,127.88
399461.675,60,5.03008460998535,0.523878991603851,1.72398698329926,1.6022127866745,2.52141952514648,3.19029808044434,60,1.92,4.47,127.89
399561.675,60,5.02935075759888,0.52259749174118,1.72341156005859,1.59828555583954,2.52156162261963,3.1902551651001,60,1.92,4.47,127.89
399661.675,60,5.03130674362183,0.521126210689545,1.72291910648346,1.59583175182343,2.52133631706238,3.19021821022034,60,1.92,4.47,127.9
399761.675,60,5.0340051651001,0.519520580768585,1.72249782085419,1.59499001502991,2.52114343643188,3.19235134124756,60,1.93,4.47,127.91
399861.675,60,5.03569936752319,0.518146574497223,1.7235803604126,1.59426999092102,2.51953506469727,3.19417667388916,60,1.93,4.47,127.92
399961.675,60,5.03487682342529,0.519135653972626,1.7245067358017,1.59365379810333,2.51815891265869,3.19311475753784,60,1.93,4.47,127.93
400061.675,60,5.03417301177979,0.519981980323792,1.72454988956451,1.59312665462494,2.51773118972778,3.18977904319763,60,1.93,4.47,127.93
400161.675,60,5.03253746032715,0.51958155632019,1.72389328479767,1.6210823059082,2.51805853843689,3.18692469596863,60,1.93,4.48,127.94
400261.675,60,5.03072834014893,0.518198668956757,1.72333133220673,1.68442678451538,2.51833844184875,3.18664693832397,60,1.93,4.48,127.95
400361.675,60,5.02948665618897,0.51701545715332,1.72285044193268,1.73862934112549,2.43920230865479,3.18640923500061,60,1.93,4.48,127.96
400461.675,60,5.02956056594849,0.516724586486816,1.72243916988373,1.73281252384186,2.37148690223694,3.18808007240295,60,1.93,4.48,127.96
400561.675,60,5.02962398529053,0.516475677490234,1.72208714485168,1.70715057849884,2.29545664787292,3.19124364852905,60,1.93,4.48,127.97
400661.675,60,5.03226232528687,0.517762124538422,1.72178602218628,1.64110958576202,2.22323083877563,3.19395041465759,60,1.94,4.48,127.98
400761.675,60,5.03554391860962,0.520249783992767,1.72152817249298,1.48941349983215,2.15513730049133,3.19338035583496,60,1.94,4.48,127.98
400861.675,60,5.03712463378906,0.522378504276276,1.71914279460907,1.35961019992828,2.07357668876648,3.19289207458496,60,1.94,4.48,127.98
400961.675,60,5.03393173217773,0.524199962615967,1.71710169315338,60,2.00378704071045,3.19659805297852,60,1.99,4.54,127.97
401061.675,60,5.03119897842407,0.525758624076843,1.66362571716309,60,1.93735086917877,3.20358347892761,60,1.99,4.44,127.94
401161.675,60,5.03299617767334,0.524468421936035,1.57001614570618,60,1.87784039974213,3.20956087112427,60,2.07,4.46,127.54
401261.675,60,5.03617191314697,0.520937085151672,1.48991620540619,60,1.82691860198975,3.22333478927612,60,2.14,4.61,127.63
401361.675,60,5.03888988494873,0.517915487289429,60,60,1.77107846736908,3.23512053489685,60,2.14,4.64,127.68
401461.675,60,4.99142551422119,0.531350433826447,60,60,1.72329771518707,3.25226473808289,60,2.13,4.64,127.73
401561.675,60,4.95081043243408,0.549195528030396,60,60,1.6842679977417,3.2930691242218,60,2.13,4.66,127.83
401661.675,60,4.91829919815064,0.564465284347534,60,60,1.66633367538452,3.32798433303833,60,2.16,4.7,127.86
401761.675,60,4.90916395187378,0.569325506687164,60,60,1.65098762512207,3.35626196861267,60,2.31,4.82,127.84
401861.675,60,4.9013466835022,0.571587681770325,60,60,1.70420491695404,3.37700629234314,60,2.28,4.78,127.89
401961.675,60,4.89555311203003,0.573831915855408,60,60,1.81107842922211,3.39475035667419,60,2.39,4.88,127.8
402061.675,60,4.89094591140747,0.578531205654144,60,60,1.90665626525879,3.42380809783936,60,2.49,4.98,127.91
402161.675,60,4.88720512390137,0.582348465919495,60,60,1.99901652336121,3.46291875839233,60,2.49,4.98,127.91
402261.675,60,4.89205884933472,0.587901830673218,60,0.5,2.08712339401245,3.49638628959656,60,2.46,4.91,127.96
402361.675,60,4.89753103256226,0.599020779132843,60,0.5,2.16253161430359,3.52655482292175,60,2.46,4.91,127.96
402461.675,60,4.90221500396729,0.608539402484894,60,0.5,2.23204708099365,3.55662655830383,60,2.56,4.95,128.08
402561.675,60,4.89575529098511,0.616231024265289,60,0.5,2.29308795928955,3.58236932754517,60,2.56,4.95,128.08
402661.675,60,4.88915205001831,0.62182605266571,60,0.5,2.34531831741333,3.60439658164978,60,2.8,4.96,128.16
402761.675,60,4.88319206237793,0.626613676548004,60,0.5,2.4034481048584,3.65643906593323,60,2.77,4.91,128.17
402861.675,60,4.87551593780518,0.630710363388062,60,60,2.45851302146912,3.7009699344635,60,2.87,4.95,128.09
402961.675,60,4.86894702911377,0.634215831756592,60,60,2.50563192367554,3.73907446861267,60,2.87,4.95,128.09
403061.675,60,4.86332654953003,0.637215256690979,60,60,2.54594945907593,3.77648878097534,60,2.9,4.82,128.15
403161.675,60,4.84352254867554,0.639781951904297,60,60,2.59853672981262,3.85348391532898,60,2.9,4.82,128.15
403261.675,60,4.8127064704895,0.641064524650574,60,0.5,2.6507031917572,3.91936802864075,60,2.94,4.77,128.13
403361.675,60,4.78633832931519,0.640189230442047,60,0.5,2.69534087181091,3.97574400901794,60,2.97,4.78,128.07
403461.675,60,4.76377630233765,0.639440417289734,60,0.5,2.73353600502014,4.02398347854614,60,3.11,4.85,127.89
403561.675,60,4.74447011947632,0.638799667358398,60,0.5,2.7662193775177,60,60,3.11,4.68,127.84
403661.675,60,4.68375968933106,0.63825124502182,60,0.5,2.83606624603271,60,60,3.05,4.64,127.91
403761.675,60,4.60456323623657,0.641530513763428,60,0.5,2.90013432502747,60,60,3.05,4.64,127.91
403861.675,60,4.53679800033569,0.647803783416748,60,0.5,2.95495510101318,60,60,3.02,4.6,127.94
403961.675,60,4.47881078720093,0.653171956539154,60,0.5,3.00186562538147,60,60,3.17,4.74,127.91
404061.675,60,4.42919397354126,0.657765328884125,60,0.5,3.04200506210327,60,60,3.25,4.8,127.94
404161.675,60,4.38556432723999,0.661695778369904,60,0.5,3.08068227767944,60,60,3.25,4.8,127.94
404261.675,60,4.34801387786865,0.66238260269165,60,0.5,3.11372995376587,60,60,3.27,4.75,127.94
404361.675,60,4.31582880020142,0.661317110061646,60,0.5,3.14205574989319,60,60,3.27,4.75,127.94
404461.675,60,4.28828859329224,0.660405337810516,60,0.5,3.16629338264465,60,60,3.32,4.79,127.94
404561.675,60,4.26472282409668,0.659625291824341,60,0.5,3.18703317642212,60,60,3.25,4.72,128
404661.675,60,4.2404351234436,0.658957719802856,60,0.5,3.21102857589722,60,60,3.25,4.72,128
404761.675,60,4.21583795547485,0.658233046531677,60,0.5,3.23541474342346,60,60,3.27,4.72,128.04
404861.675,60,4.19479036331177,0.657044887542725,60,0.5,3.25628089904785,60,60,3.29,4.73,128.05
404961.675,60,4.17678022384644,0.656028091907501,60,0.5,3.27413582801819,60,60,3.33,4.76,128.06
405061.675,60,4.16136932373047,0.65515810251236,60,0.5,3.28941416740417,60,60,3.33,4.76,128.06
405161.675,60,4.14576578140259,0.654413759708405,60,0.5,3.30454301834106,60,60,3.36,4.75,128.05
405261.675,60,4.12890577316284,0.653770983219147,60,0.5,3.32208657264709,60,60,3.36,4.75,128.05
405361.675,60,4.11476278305054,0.648650884628296,60,0.5,3.33680272102356,60,60,3.35,4.69,128.1
405461.675,60,4.10253000259399,0.643794417381287,60,0.5,3.34953117370605,60,60,3.37,4.68,128.09
405561.675,60,4.09206295013428,0.639638841152191,60,0.5,3.36042261123657,60,60,3.35,4.67,128.12
405661.675,60,4.08310604095459,0.636082947254181,60,0.5,3.36974239349365,60,60,3.35,4.69,128.14
405761.675,60,4.06894731521606,0.633040249347687,60,0.5,3.38753271102905,60,60,3.35,4.68,128.16
405861.675,60,4.05683135986328,0.632310926914215,60,0.5,3.40376305580139,60,60,3.35,4.64,128.17
405961.675,60,4.04646396636963,0.633420586585999,60,0.5,3.41765165328979,60,60,3.36,4.63,128.18
406061.675,60,4.03759431838989,0.634370148181915,60,0.5,3.42953634262085,60,60,3.33,4.64,128.24
406161.675,60,4.03000402450562,0.635182619094849,60,0.5,3.43970561027527,60,60,3.33,4.64,128.24
406261.675,60,4.01949119567871,0.635877907276154,60,0.5,3.44929981231689,60,60,3.33,4.62,128.27
406361.675,60,4.0080189704895,0.63677978515625,60,0.5,3.45805954933166,60,60,3.36,4.63,128.26
406461.675,60,3.99820256233215,0.63868772983551,60,0.5,3.46555542945862,60,60,3.36,4.63,128.26
406561.675,60,3.98980307579041,0.640320360660553,60,0.5,3.47196984291077,60,60,3.32,4.64,128.35
406661.675,60,3.98261570930481,0.641717314720154,60,0.5,3.47745871543884,60,60,3.32,4.64,128.35
406761.675,60,3.97715091705322,0.642912685871124,60,0.5,3.48230862617493,60,60,3.31,4.62,128.36
406861.675,60,3.97395396232605,0.64393550157547,60,0.5,3.48702669143677,60,60,3.34,4.61,128.35
406961.675,60,3.9712188243866,0.644810736179352,60,0.5,3.49106383323669,60,60,3.33,4.61,128.38
407061.675,60,3.96887826919556,0.645559549331665,60,0.5,3.4945182800293,60,60,3.32,4.61,128.4
407161.675,60,3.96687531471252,0.646200299263001,60,0.5,3.49747443199158,60,60,3.31,4.62,128.43
407261.675,60,3.96514558792114,0.64675372838974,60,0.5,3.50002694129944,60,60,3.32,4.61,128.45
